Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	3/1898	3.640226e-01	5.009457e-01	1.662825e+00	1.680350e+00	PLSCR1;IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_SIGNALING	4/1795	1.388124e-01	2.834805e-01	2.398420e+00	4.735997e+00	EIF2AK2;DDX60;IRF7;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1/124	1.311514e-01	2.767632e-01	1.092129e+01	2.218553e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	2/1241	4.133770e-01	5.349202e-01	1.792275e+00	1.583287e+00	IRF7;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	3/110	2.496106e-04	3.246463e-03	3.230519e+01	2.679912e+02	OAS1;OAS2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	1/77	8.350060e-02	2.167855e-01	1.767396e+01	4.388271e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	1/20	2.236076e-02	1.143038e-01	6.954025e+01	2.642841e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	5/72	1.503082e-08	5.890651e-07	9.027450e+01	1.626129e+03	OAS2;IRF7;OAS3;ISG15;OAS1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1/31	3.445491e-02	1.444186e-01	4.443500e+01	1.496617e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	1/64	6.988640e-02	1.976512e-01	2.130654e+01	5.669423e+01	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	1/1087	7.175068e-01	7.614141e-01	1.179561e+00	3.915822e-01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	3/1095	1.234412e-01	2.738332e-01	3.016945e+00	6.311420e+00	ISG15;TRIM22;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	1/585	4.889427e-01	5.916148e-01	2.252551e+00	1.611723e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_AUTOPHOSPHORYLATION	1/199	2.023271e-01	3.512979e-01	6.768496e+00	1.081517e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CATABOLIC_PROCESS	2/982	3.053255e-01	4.487194e-01	2.297919e+00	2.726198e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	1/255	2.518050e-01	3.888096e-01	5.263810e+00	7.259322e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	2/1662	5.711437e-01	6.474536e-01	1.306945e+00	7.320389e-01	EIF2AK2;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	1/131	1.380428e-01	2.826099e-01	1.033173e+01	2.045881e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	1/956	6.697324e-01	7.252497e-01	1.350845e+00	5.415229e-01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION	3/835	6.596863e-02	1.925255e-01	4.015231e+00	1.091571e+01	ISG15;TRIM22;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_PHOSPHORYLATION	2/1330	4.489496e-01	5.630040e-01	1.664035e+00	1.332634e+00	EIF2AK2;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEIN_POLYUBIQUITINATION	1/226	2.265602e-01	3.744157e-01	5.949724e+00	8.833822e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEOLYSIS	3/1653	2.855650e-01	4.280874e-01	1.936297e+00	2.426734e+00	IFI6;ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	2/751	2.074691e-01	3.557230e-01	3.043736e+00	4.787107e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1/235	2.344805e-01	3.790563e-01	5.718699e+00	8.294303e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_BY_VIRUS_OF_VIRAL_PROTEIN_LEVELS_IN_HOST_CELL	1/7	7.881229e-03	6.119105e-02	2.087603e+02	1.011083e+03	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1/208	2.104842e-01	3.601424e-01	6.471897e+00	1.008545e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS	1/603	4.995545e-01	5.991462e-01	2.183171e+00	1.515205e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	1/398	3.652095e-01	5.009457e-01	3.345064e+00	3.369430e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	2/65	2.426457e-03	2.377350e-02	3.724313e+01	2.242529e+02	IFIT1;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_AUTOPHAGY	1/358	3.352599e-01	4.768076e-01	3.727143e+00	4.073205e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_BINDING	2/262	3.488927e-02	1.444186e-01	8.986237e+00	3.015400e+01	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	2/65	2.426457e-03	2.377350e-02	3.724313e+01	2.242529e+02	LY6E;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	1/101	1.081363e-01	2.514016e-01	1.343665e+01	2.988799e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_BODY_FLUID_LEVELS	2/368	6.415617e-02	1.907000e-01	6.351945e+00	1.744520e+01	OAS2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_BONE_MINERALIZATION	1/80	8.661521e-02	2.206945e-01	1.700439e+01	4.159749e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CATABOLIC_PROCESS	1/1090	7.185195e-01	7.614141e-01	1.176121e+00	3.887814e-01	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	7/1497	9.514335e-04	1.044040e-02	5.832260e+00	4.057819e+01	OAS2;OAS3;HERC5;IFIT1;OAS1;PLSCR1;IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	1/726	5.666363e-01	6.450092e-01	1.801212e+00	1.023156e+00	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	2/1010	3.172187e-01	4.607538e-01	2.230734e+00	2.561248e+00	EIF2AK2;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	2/981	3.049003e-01	4.487194e-01	2.300390e+00	2.732335e+00	MX2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	1/658	5.306916e-01	6.177641e-01	1.994712e+00	1.263798e+00	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELL_ACTIVATION	1/653	5.279393e-01	6.171790e-01	2.010532e+00	1.284276e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELL_CYCLE	3/1121	1.300015e-01	2.764630e-01	2.942643e+00	6.003609e+00	MX2;PLSCR1;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	1/745	5.762001e-01	6.487178e-01	1.753463e+00	9.666849e-01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELL_DEVELOPMENT	2/845	2.470361e-01	3.865278e-01	2.690951e+00	3.762544e+00	ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CELL_DIFFERENTIATION	3/1628	2.776554e-01	4.200559e-01	1.968838e+00	2.522818e+00	EIF2AK2;ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	1/131	1.380428e-01	2.826099e-01	1.033173e+01	2.045881e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1/85	9.178379e-02	2.289032e-01	1.599408e+01	3.819898e+01	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	1/195	1.986759e-01	3.493810e-01	6.909129e+00	1.116571e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	1/163	1.688870e-01	3.149991e-01	8.283435e+00	1.473230e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_DEFENSE_RESPONSE	9/823	1.245311e-07	3.941887e-06	1.610570e+01	2.560599e+02	DDX60;IRF7;TRIM22;OAS3;HERC5;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	2/99	5.529253e-03	4.831285e-02	2.421326e+01	1.258533e+02	TRIM22;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	1/44	4.856389e-02	1.658427e-01	3.113472e+01	9.417865e+01	TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	2/406	7.614274e-02	2.062744e-01	5.743767e+00	1.479104e+01	EIF2AK2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY	1/5	5.635520e-03	4.831285e-02	3.015736e+02	1.561749e+03	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ENDOCYTOSIS	1/294	2.845172e-01	4.272950e-01	4.555089e+00	5.725571e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY	1/70	7.619369e-02	2.062744e-01	1.946110e+01	5.010215e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1/47	5.179175e-02	1.711832e-01	2.912153e+01	8.621500e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1/158	1.641380e-01	3.098294e-01	8.548616e+00	1.544775e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	1/46	5.071696e-02	1.703676e-01	2.976310e+01	8.873852e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1/10	1.124072e-02	7.460573e-02	1.428140e+02	6.409794e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HELICASE_ACTIVITY	1/11	1.235813e-02	8.008459e-02	1.292060e+02	5.676589e+02	IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1/40	4.424376e-02	1.590071e-01	3.429467e+01	1.069322e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	1/17	1.903735e-02	1.030772e-01	8.219662e+01	3.256098e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1/17	1.903735e-02	1.030772e-01	8.219662e+01	3.256098e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HEMOPOIESIS	2/420	8.073017e-02	2.136364e-01	5.547542e+00	1.396118e+01	ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_HYDROLASE_ACTIVITY	4/775	1.026755e-02	6.983632e-02	5.890964e+00	2.697335e+01	IFI6;OAS1;OAS2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1/391	3.600630e-01	4.972011e-01	3.406277e+00	3.479431e+00	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_IMMUNE_RESPONSE	7/935	5.192410e-05	8.379124e-04	9.655271e+00	9.525628e+01	DDX60;IRF7;OAS3;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	7/1553	1.182983e-03	1.248199e-02	5.603548e+00	3.776632e+01	DDX60;IRF7;OAS3;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	1/39	4.316081e-02	1.575913e-01	3.518725e+01	1.105873e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	7/428	3.020911e-07	8.573137e-06	2.185111e+01	3.280406e+02	DDX60;IRF7;OAS3;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	2/1795	6.147964e-01	6.809925e-01	1.200983e+00	5.842352e-01	EIF2AK2;TRIM22
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	1/335	3.174331e-01	4.607538e-01	3.988216e+00	4.576431e+00	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_ISOMERASE_ACTIVITY	1/8	9.002267e-03	6.499005e-02	1.809163e+02	8.521661e+02	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_KINASE_ACTIVITY	1/585	4.889427e-01	5.916148e-01	2.252551e+00	1.611723e+00	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1/93	9.999550e-02	2.434802e-01	1.460478e+01	3.362940e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	1/323	3.079519e-01	4.517726e-01	4.139210e+00	4.875211e+00	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS	1/11	1.235813e-02	8.008459e-02	1.292060e+02	5.676589e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	1/43	4.748561e-02	1.648973e-01	3.186895e+01	9.711515e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY	1/7	7.881229e-03	6.119105e-02	2.087603e+02	1.011083e+03	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1/47	5.179175e-02	1.711832e-01	2.912153e+01	8.621500e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	1/62	6.777486e-02	1.964039e-01	2.200170e+01	5.921899e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	1/440	3.952684e-01	5.221603e-01	3.018732e+00	2.801957e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL	1/73	7.933201e-02	2.112953e-01	1.865293e+01	4.726864e+01	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION	1/20	2.236076e-02	1.143038e-01	6.954025e+01	2.642841e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	3/1484	2.328505e-01	3.790563e-01	2.177653e+00	3.173621e+00	ISG15;OAS2;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	1/33	3.663844e-02	1.470900e-01	4.169624e+01	1.378752e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	2/214	2.402438e-02	1.183956e-01	1.104362e+01	4.117818e+01	ISG15;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1/124	1.311514e-01	2.767632e-01	1.092129e+01	2.218553e+01	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	1/116	1.232112e-01	2.738332e-01	1.168257e+01	2.446161e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	3/22	1.899562e-06	4.737393e-05	1.789027e+02	2.356844e+03	OAS1;OAS2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	1/109	1.162068e-01	2.627423e-01	1.244079e+01	2.677735e+01	MX2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_OSSIFICATION	1/120	1.271900e-01	2.754126e-01	1.128919e+01	2.327914e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION	1/31	3.445491e-02	1.444186e-01	4.443500e+01	1.496617e+02	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	3/147	5.838595e-04	6.864519e-03	2.398731e+01	1.786059e+02	EIF2AK2;DDX60;IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	1/312	2.991505e-01	4.436051e-01	4.287842e+00	5.174605e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PHAGOCYTOSIS	1/100	1.071226e-01	2.497503e-01	1.357240e+01	3.031777e+01	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	1/1187	7.494574e-01	7.807639e-01	1.074266e+00	3.098245e-01	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PHOSPHORYLATION	1/1052	7.054323e-01	7.520346e-01	1.221146e+00	4.261122e-01	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	1/284	2.762621e-01	4.187177e-01	4.718223e+00	6.069547e+00	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROGRAMMED_CELL_DEATH	5/1563	2.752615e-02	1.258557e-01	3.609194e+00	1.296646e+01	IFIT2;IRF7;IFI6;EIF2AK2;IFIT3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_BINDING	2/143	1.123098e-02	7.460573e-02	1.664613e+01	7.472578e+01	IFIT2;IFIT1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	2/421	8.106120e-02	2.138249e-01	5.534027e+00	1.390452e+01	EIF2AK2;ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	2/1312	4.418385e-01	5.592067e-01	1.688566e+00	1.379239e+00	ISG15;HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_OLIGOMERIZATION	1/5	5.635520e-03	4.831285e-02	3.015736e+02	1.561749e+03	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	1/289	2.804010e-01	4.226557e-01	4.635242e+00	5.893871e+00	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	1/199	2.023271e-01	3.512979e-01	6.768496e+00	1.081517e+01	ISG15
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_PROTEOLYSIS	1/619	5.088103e-01	6.039722e-01	2.124890e+00	1.435746e+00	IFI6
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	9/515	2.158188e-09	9.867714e-08	2.632741e+01	5.253371e+02	DDX60;IRF7;TRIM22;OAS3;HERC5;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	4/183	4.832443e-05	8.116532e-04	2.612189e+01	2.595881e+02	ISG15;OAS1;IRF7;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	9/1136	1.885047e-06	4.737393e-05	1.143932e+01	1.507881e+02	DDX60;IRF7;TRIM22;OAS3;HERC5;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RESPONSE_TO_STRESS	9/1503	1.869911e-05	3.419859e-04	8.457393e+00	9.207593e+01	DDX60;IRF7;TRIM22;OAS3;HERC5;ISG15;OAS1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	3/9	1.046031e-07	3.587015e-06	5.370671e+02	8.632329e+03	OAS1;OAS2;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1/20	2.236076e-02	1.143038e-01	6.954025e+01	2.642841e+02	DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_SECRETION	1/623	5.110986e-01	6.039722e-01	2.110787e+00	1.416745e+00	OAS2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1/79	8.557813e-02	2.194106e-01	1.722189e+01	4.233702e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	1/95	1.020373e-01	2.448301e-01	1.429420e+01	3.262533e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	1/192	1.959271e-01	3.475173e-01	7.018459e+00	1.144018e+01	EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/31	3.445491e-02	1.444186e-01	4.443500e+01	1.496617e+02	IRF7
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	1/699	5.526906e-01	6.370649e-01	1.873533e+00	1.110925e+00	HERC5
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_TRANSPORT	3/1783	3.270705e-01	4.710506e-01	1.781817e+00	1.991323e+00	OAS2;MX2;PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	4/44	1.608275e-07	4.902260e-06	1.166096e+02	1.824116e+03	ISG15;OAS1;IRF7;OAS3
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	1/533	4.570665e-01	5.673691e-01	2.479332e+00	1.941134e+00	PLSCR1
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION	8/85	2.856009e-14	2.350495e-12	1.465782e+02	4.571300e+03	OAS2;OAS3;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	2/96	5.208207e-03	4.816128e-02	2.498580e+01	1.313634e+02	EIF2AK2;DDX60
c5.all.v2023.2.Hs.symbols.gmt	GOBP_REGULATION_OF_VIRAL_PROCESS	10/168	1.028879e-15	1.058459e-13	1.022707e+02	3.529392e+03	OAS2;TRIM22;OAS3;LY6E;IFIT1;ISG15;OAS1;MX1;PLSCR1;EIF2AK2
c5.all.v2023.2.Hs.symbols.gmt	GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1/56	6.141272e-02	1.878910e-01	2.438781e+01	6.804535e+01	IFI6
